LAYER_L;BLK_NAME;W_L;X1;Y1;X2;Y2;
View002;;0;1.56767e+08;1.61294e+08;1.55174e+08;1.61565e+08;
View002;;0;1.49765e+08;1.60824e+08;1.49648e+08;1.60727e+08;
View002;;0;1.49784e+08;1.60796e+08;1.49765e+08;1.60824e+08;
View002;;0;1.49765e+08;1.60824e+08;1.46439e+08;1.58838e+08;
View002;;0;1.46439e+08;1.58838e+08;1.46451e+08;1.58818e+08;
View002;;0;1.51238e+08;1.6125e+08;1.51307e+08;1.61305e+08;
View002;;0;1.51307e+08;1.61305e+08;1.49765e+08;1.60824e+08;
View002;;0;1.45296e+08;1.57702e+08;1.45284e+08;1.57709e+08;
View002;;0;1.45284e+08;1.57709e+08;1.44294e+08;1.56132e+08;
View002;;0;1.45284e+08;1.57709e+08;1.44294e+08;1.56132e+08;
View002;;0;1.45284e+08;1.57709e+08;1.45265e+08;1.57679e+08;
View002;;0;1.45265e+08;1.57679e+08;1.44293e+08;1.56132e+08;
View002;;0;1.46423e+08;1.58801e+08;1.46439e+08;1.58838e+08;
View002;;0;1.46439e+08;1.58838e+08;1.45284e+08;1.57709e+08;
View002;;0;1.60886e+08;1.59324e+08;1.60369e+08;1.59753e+08;
View002;;0;1.60369e+08;1.59753e+08;1.61608e+08;1.58863e+08;
View002;;0;1.47844e+08;1.4274e+08;1.47686e+08;1.42816e+08;
View002;;0;1.47818e+08;1.427e+08;1.47844e+08;1.4274e+08;
View002;;0;1.47844e+08;1.4274e+08;1.47395e+08;1.43132e+08;
View002;;0;1.59905e+08;1.42351e+08;1.60537e+08;1.43058e+08;
View002;;0;1.60591e+08;1.43132e+08;1.59905e+08;1.42351e+08;
View002;;0;1.59905e+08;1.42351e+08;1.59896e+08;1.42328e+08;
View002;;0;1.58728e+08;1.41812e+08;1.5947e+08;1.42046e+08;
View002;;0;1.5947e+08;1.42046e+08;1.58755e+08;1.41833e+08;
View002;;0;1.59459e+08;1.42014e+08;1.5947e+08;1.42046e+08;
View002;;0;1.58594e+08;1.41707e+08;1.58968e+08;1.41815e+08;
View002;;0;1.56175e+08;1.40823e+08;1.56182e+08;1.40711e+08;
View002;;0;1.55284e+08;1.4065e+08;1.55678e+08;1.40525e+08;
View002;;0;1.5947e+08;1.42046e+08;1.59905e+08;1.42351e+08;
View002;;0;1.59905e+08;1.42351e+08;1.59745e+08;1.42216e+08;
View002;;0;1.63952e+08;1.56132e+08;1.62838e+08;1.574e+08;
View002;;0;1.61632e+08;1.58904e+08;1.61642e+08;1.58822e+08;
View002;;0;1.63961e+08;1.56132e+08;1.61632e+08;1.58904e+08;
View002;;0;1.56791e+08;1.61334e+08;1.57069e+08;1.61164e+08;
View002;;0;1.60375e+08;1.59748e+08;1.60393e+08;1.59794e+08;
View002;;0;1.60393e+08;1.59794e+08;1.56791e+08;1.61334e+08;
View002;;0;1.56791e+08;1.61334e+08;1.56772e+08;1.61291e+08;
View002;;0;1.55198e+08;1.61606e+08;1.54939e+08;1.61549e+08;
View002;;0;1.55203e+08;1.6156e+08;1.55198e+08;1.61606e+08;
View002;;0;1.55198e+08;1.61606e+08;1.51331e+08;1.61346e+08;
View002;;0;1.51331e+08;1.61346e+08;1.51334e+08;1.61307e+08;
View002;;0;1.56669e+08;1.6131e+08;1.56791e+08;1.61334e+08;
View002;;0;1.56791e+08;1.61334e+08;1.55198e+08;1.61606e+08;
View002;;0;1.49789e+08;1.60865e+08;1.49672e+08;1.60768e+08;
View002;;0;1.49808e+08;1.60837e+08;1.49789e+08;1.60865e+08;
View002;;0;1.49789e+08;1.60865e+08;1.46463e+08;1.58879e+08;
View002;;0;1.46463e+08;1.58879e+08;1.46475e+08;1.58859e+08;
View002;;0;1.51262e+08;1.61291e+08;1.51331e+08;1.61346e+08;
View002;;0;1.51331e+08;1.61346e+08;1.49789e+08;1.60865e+08;
View002;;0;1.4532e+08;1.57743e+08;1.45308e+08;1.5775e+08;
View002;;0;1.45308e+08;1.5775e+08;1.44292e+08;1.56132e+08;
View002;;0;1.45308e+08;1.5775e+08;1.44292e+08;1.56132e+08;
View002;;0;1.45308e+08;1.5775e+08;1.45289e+08;1.5772e+08;
View002;;0;1.45289e+08;1.5772e+08;1.44292e+08;1.56132e+08;
View002;;0;1.46447e+08;1.58842e+08;1.46463e+08;1.58879e+08;
View002;;0;1.46463e+08;1.58879e+08;1.45308e+08;1.5775e+08;
View002;;0;1.6091e+08;1.59365e+08;1.60393e+08;1.59794e+08;
View002;;0;1.60393e+08;1.59794e+08;1.61632e+08;1.58904e+08;
View002;;0;1.47868e+08;1.42781e+08;1.4771e+08;1.42857e+08;
View002;;0;1.47842e+08;1.42741e+08;1.47868e+08;1.42781e+08;
View002;;0;1.47868e+08;1.42781e+08;1.47465e+08;1.43132e+08;
View002;;0;1.48147e+08;1.42549e+08;1.47868e+08;1.42781e+08;
View002;;0;1.47868e+08;1.42781e+08;1.48704e+08;1.42254e+08;
View002;;0;1.48123e+08;1.42508e+08;1.47844e+08;1.4274e+08;
View002;;0;1.47844e+08;1.4274e+08;1.4868e+08;1.42213e+08;
View002;;0;1.51347e+08;1.40813e+08;1.50698e+08;1.41193e+08;
View002;;0;1.51011e+08;1.41119e+08;1.50698e+08;1.41193e+08;
View002;;0;1.64209e+08;1.40041e+08;1.63132e+08;1.40036e+08;
View002;;0;1.63132e+08;1.40036e+08;1.63591e+08;1.39506e+08;
View002;;0;1.63591e+08;1.39506e+08;1.64209e+08;1.40041e+08;
View002;;0;1.6375e+08;1.40571e+08;1.64209e+08;1.40041e+08;
View002;;0;1.6375e+08;1.40571e+08;1.63132e+08;1.40036e+08;
View002;;0;1.64624e+08;1.40399e+08;1.6375e+08;1.40571e+08;
View002;;0;1.64209e+08;1.40041e+08;1.64624e+08;1.40399e+08;
View002;;0;1.64165e+08;1.40929e+08;1.64624e+08;1.40399e+08;
View002;;0;1.64165e+08;1.40929e+08;1.6375e+08;1.40571e+08;
View002;;0;1.62672e+08;1.39637e+08;1.63099e+08;1.39077e+08;
View002;;0;1.63099e+08;1.39077e+08;1.63131e+08;1.39107e+08;
View002;;0;1.63131e+08;1.39107e+08;1.62672e+08;1.39637e+08;
View002;;0;1.62672e+08;1.39637e+08;1.6264e+08;1.39607e+08;
View002;;0;1.6264e+08;1.39607e+08;1.63099e+08;1.39077e+08;
View002;;0;1.63591e+08;1.39506e+08;1.62672e+08;1.39637e+08;
View002;;0;1.63131e+08;1.39107e+08;1.63591e+08;1.39506e+08;
View002;;0;1.63132e+08;1.40036e+08;1.62672e+08;1.39637e+08;
View002;;0;1.61864e+08;1.40748e+08;1.6264e+08;1.39607e+08;
View002;;0;1.62672e+08;1.39637e+08;1.61864e+08;1.40748e+08;
View002;;0;1.61832e+08;1.40719e+08;1.61864e+08;1.40748e+08;
View002;;0;1.61832e+08;1.40719e+08;1.6264e+08;1.39607e+08;
View002;;0;1.63189e+08;1.4127e+08;1.62174e+08;1.4163e+08;
View002;;0;1.62174e+08;1.4163e+08;1.62426e+08;1.40976e+08;
View002;;0;1.62426e+08;1.40976e+08;1.63189e+08;1.4127e+08;
View002;;0;1.62937e+08;1.41924e+08;1.63189e+08;1.4127e+08;
View002;;0;1.62937e+08;1.41924e+08;1.62174e+08;1.4163e+08;
View002;;0;1.63707e+08;1.41457e+08;1.62937e+08;1.41924e+08;
View002;;0;1.63189e+08;1.4127e+08;1.63707e+08;1.41457e+08;
View002;;0;1.63454e+08;1.42111e+08;1.63707e+08;1.41457e+08;
View002;;0;1.63454e+08;1.42111e+08;1.62937e+08;1.41924e+08;
View002;;0;1.61611e+08;1.41402e+08;1.61832e+08;1.40719e+08;
View002;;0;1.61864e+08;1.40748e+08;1.61611e+08;1.41402e+08;
View002;;0;1.61611e+08;1.41402e+08;1.6158e+08;1.41372e+08;
View002;;0;1.6158e+08;1.41372e+08;1.61832e+08;1.40719e+08;
View002;;0;1.62426e+08;1.40976e+08;1.61611e+08;1.41402e+08;
View002;;0;1.61864e+08;1.40748e+08;1.62426e+08;1.40976e+08;
View002;;0;1.62174e+08;1.4163e+08;1.61611e+08;1.41402e+08;
View002;;0;1.61238e+08;1.42645e+08;1.6158e+08;1.41372e+08;
View002;;0;1.61611e+08;1.41402e+08;1.61238e+08;1.42645e+08;
View002;;0;1.61206e+08;1.42616e+08;1.61238e+08;1.42645e+08;
View002;;0;1.61206e+08;1.42616e+08;1.6158e+08;1.41372e+08;
View002;;0;1.62657e+08;1.42714e+08;1.62132e+08;1.43132e+08;
View002;;0;1.61823e+08;1.43132e+08;1.61839e+08;1.42686e+08;
View002;;0;1.61839e+08;1.42686e+08;1.62657e+08;1.42714e+08;
View002;;0;1.62642e+08;1.43132e+08;1.62657e+08;1.42714e+08;
View002;;0;1.61188e+08;1.43132e+08;1.61206e+08;1.42616e+08;
View002;;0;1.61238e+08;1.42645e+08;1.61197e+08;1.43132e+08;
View002;;0;1.61238e+08;1.42645e+08;1.61221e+08;1.43132e+08;
View002;;0;1.63197e+08;1.43132e+08;1.63212e+08;1.42713e+08;
View002;;0;1.62974e+08;1.43132e+08;1.62657e+08;1.42714e+08;
View002;;0;1.62657e+08;1.42714e+08;1.63212e+08;1.42713e+08;
View002;;0;1.61839e+08;1.42686e+08;1.61415e+08;1.43132e+08;
View002;;0;1.61238e+08;1.42645e+08;1.61839e+08;1.42686e+08;
View002;;0;1.61611e+08;1.41402e+08;1.61839e+08;1.42686e+08;
View002;;0;1.62174e+08;1.4163e+08;1.61839e+08;1.42686e+08;
View002;;0;1.62174e+08;1.4163e+08;1.62657e+08;1.42714e+08;
View002;;0;1.62937e+08;1.41924e+08;1.62657e+08;1.42714e+08;
View002;;0;1.62937e+08;1.41924e+08;1.63212e+08;1.42713e+08;
View002;;0;1.63454e+08;1.42111e+08;1.63212e+08;1.42713e+08;
View002;;0;1.62672e+08;1.39637e+08;1.62426e+08;1.40976e+08;
View002;;0;1.63132e+08;1.40036e+08;1.62426e+08;1.40976e+08;
View002;;0;1.63132e+08;1.40036e+08;1.63189e+08;1.4127e+08;
View002;;0;1.6375e+08;1.40571e+08;1.63189e+08;1.4127e+08;
View002;;0;1.6375e+08;1.40571e+08;1.63707e+08;1.41457e+08;
View002;;0;1.64165e+08;1.40929e+08;1.63707e+08;1.41457e+08;
View002;;0;1.64267e+08;1.38335e+08;1.63099e+08;1.39077e+08;
View002;;0;1.64267e+08;1.38335e+08;1.63131e+08;1.39107e+08;
View002;;0;1.65584e+08;1.3923e+08;1.64573e+08;1.3886e+08;
View002;;0;1.64573e+08;1.3886e+08;1.65184e+08;1.38516e+08;
View002;;0;1.65184e+08;1.38516e+08;1.65584e+08;1.3923e+08;
View002;;0;1.64973e+08;1.39573e+08;1.65584e+08;1.3923e+08;
View002;;0;1.64973e+08;1.39573e+08;1.64573e+08;1.3886e+08;
View002;;0;1.65233e+08;1.40057e+08;1.65844e+08;1.39713e+08;
View002;;0;1.64236e+08;1.38305e+08;1.64847e+08;1.37962e+08;
View002;;0;1.64878e+08;1.37991e+08;1.64236e+08;1.38305e+08;
View002;;0;1.64847e+08;1.37962e+08;1.64878e+08;1.37991e+08;
View002;;0;1.64267e+08;1.38335e+08;1.64236e+08;1.38305e+08;
View002;;0;1.64878e+08;1.37991e+08;1.64267e+08;1.38335e+08;
View002;;0;1.65233e+08;1.40057e+08;1.65584e+08;1.3923e+08;
View002;;0;1.65584e+08;1.3923e+08;1.65844e+08;1.39713e+08;
View002;;0;1.65233e+08;1.40057e+08;1.64973e+08;1.39573e+08;
View002;;0;1.64573e+08;1.3886e+08;1.64878e+08;1.37991e+08;
View002;;0;1.64878e+08;1.37991e+08;1.65184e+08;1.38516e+08;
View002;;0;1.64573e+08;1.3886e+08;1.64267e+08;1.38335e+08;
View002;;0;1.63099e+08;1.39077e+08;1.64236e+08;1.38305e+08;
View002;;0;1.63591e+08;1.39506e+08;1.64267e+08;1.38335e+08;
View002;;0;1.64573e+08;1.3886e+08;1.63591e+08;1.39506e+08;
View002;;0;1.64573e+08;1.3886e+08;1.64209e+08;1.40041e+08;
View002;;0;1.64973e+08;1.39573e+08;1.64209e+08;1.40041e+08;
View002;;0;1.64624e+08;1.40399e+08;1.64973e+08;1.39573e+08;
View002;;0;1.65233e+08;1.40057e+08;1.64624e+08;1.40399e+08;
View002;;0;1.66283e+08;1.37637e+08;1.64847e+08;1.37962e+08;
View002;;0;1.66283e+08;1.37637e+08;1.64878e+08;1.37991e+08;
View002;;0;1.6721e+08;1.38931e+08;1.66393e+08;1.3823e+08;
View002;;0;1.66393e+08;1.3823e+08;1.67085e+08;1.38122e+08;
View002;;0;1.67085e+08;1.38122e+08;1.6721e+08;1.38931e+08;
View002;;0;1.66518e+08;1.39039e+08;1.6721e+08;1.38931e+08;
View002;;0;1.66518e+08;1.39039e+08;1.66393e+08;1.3823e+08;
View002;;0;1.66583e+08;1.3959e+08;1.67276e+08;1.39482e+08;
View002;;0;1.66251e+08;1.37608e+08;1.66943e+08;1.375e+08;
View002;;0;1.66975e+08;1.3753e+08;1.66251e+08;1.37608e+08;
View002;;0;1.66943e+08;1.375e+08;1.66975e+08;1.3753e+08;
View002;;0;1.66283e+08;1.37637e+08;1.66251e+08;1.37608e+08;
View002;;0;1.66975e+08;1.3753e+08;1.66283e+08;1.37637e+08;
View002;;0;1.66583e+08;1.3959e+08;1.6721e+08;1.38931e+08;
View002;;0;1.6721e+08;1.38931e+08;1.67276e+08;1.39482e+08;
View002;;0;1.66583e+08;1.3959e+08;1.66518e+08;1.39039e+08;
View002;;0;1.66393e+08;1.3823e+08;1.66975e+08;1.3753e+08;
View002;;0;1.66975e+08;1.3753e+08;1.67085e+08;1.38122e+08;
View002;;0;1.66393e+08;1.3823e+08;1.66283e+08;1.37637e+08;
View002;;0;1.64847e+08;1.37962e+08;1.66251e+08;1.37608e+08;
View002;;0;1.65184e+08;1.38516e+08;1.66283e+08;1.37637e+08;
View002;;0;1.66393e+08;1.3823e+08;1.65184e+08;1.38516e+08;
View002;;0;1.66393e+08;1.3823e+08;1.65584e+08;1.3923e+08;
View002;;0;1.66518e+08;1.39039e+08;1.65584e+08;1.3923e+08;
View002;;0;1.65844e+08;1.39713e+08;1.66518e+08;1.39039e+08;
View002;;0;1.66583e+08;1.3959e+08;1.65844e+08;1.39713e+08;
View002;;0;1.81789e+08;1.35228e+08;1.66943e+08;1.375e+08;
View002;;0;1.81789e+08;1.35228e+08;1.66975e+08;1.3753e+08;
View002;;0;1.82024e+08;1.36629e+08;1.819e+08;1.35821e+08;
View002;;0;1.819e+08;1.35821e+08;1.81789e+08;1.35228e+08;
View002;;0;1.8209e+08;1.3718e+08;1.82024e+08;1.36629e+08;
View002;;0;1.81789e+08;1.35228e+08;1.81758e+08;1.35199e+08;
View002;;0;1.66943e+08;1.375e+08;1.81758e+08;1.35199e+08;
View002;;0;1.67276e+08;1.39482e+08;1.8209e+08;1.3718e+08;
View002;;0;1.67276e+08;1.39482e+08;1.82024e+08;1.36629e+08;
View002;;0;1.6721e+08;1.38931e+08;1.82024e+08;1.36629e+08;
View002;;0;1.82024e+08;1.36629e+08;1.67085e+08;1.38122e+08;
View002;;0;1.67085e+08;1.38122e+08;1.819e+08;1.35821e+08;
View002;;0;1.67085e+08;1.38122e+08;1.81789e+08;1.35228e+08;
View002;;0;1.23754e+08;1.36372e+08;1.23905e+08;1.35568e+08;
View002;;0;1.2366e+08;1.36962e+08;1.23754e+08;1.36372e+08;
View002;;0;1.23799e+08;1.36443e+08;1.24044e+08;1.35049e+08;
View002;;0;1.24044e+08;1.35049e+08;1.2395e+08;1.35638e+08;
View002;;0;1.2395e+08;1.35638e+08;1.23799e+08;1.36443e+08;
View002;;0;1.24025e+08;1.35019e+08;1.23799e+08;1.36443e+08;
View002;;0;1.24025e+08;1.35019e+08;1.24044e+08;1.35049e+08;
View002;;0;1.23799e+08;1.36443e+08;1.23679e+08;1.36991e+08;
View002;;0;1.23679e+08;1.36991e+08;1.24025e+08;1.35019e+08;
View002;;0;1.23905e+08;1.35568e+08;1.23679e+08;1.36991e+08;
View002;;0;1.23905e+08;1.35568e+08;1.24025e+08;1.35019e+08;
View002;;0;1.23679e+08;1.36991e+08;1.2366e+08;1.36962e+08;
View002;;0;1.2366e+08;1.36962e+08;1.23905e+08;1.35568e+08;
View002;;0;1.24025e+08;1.35019e+08;1.38782e+08;1.37805e+08;
View002;;0;1.38782e+08;1.37805e+08;1.24044e+08;1.35049e+08;
View002;;0;1.24025e+08;1.35019e+08;1.38763e+08;1.37775e+08;
View002;;0;1.24044e+08;1.35049e+08;1.38688e+08;1.38394e+08;
View002;;0;1.38688e+08;1.38394e+08;1.2395e+08;1.35638e+08;
View002;;0;1.2395e+08;1.35638e+08;1.38537e+08;1.39198e+08;
View002;;0;1.38537e+08;1.39198e+08;1.23799e+08;1.36443e+08;
View002;;0;1.23799e+08;1.36443e+08;1.38417e+08;1.39747e+08;
View002;ENDBLK;0;1.38417e+08;1.39747e+08;1.23679e+08;1.36991e+08;
